Numero,Area,Centroide_x,Centroide_y
8594,1,188.0,151.0
8595,1,188.0,152.0
8596,1,188.0,173.0
8597,1,188.0,174.0
8598,1,188.0,175.0
8599,1,188.0,176.0
8600,1,188.0,177.0
8601,1,188.0,178.0
8602,1,188.0,179.0
8603,1,188.0,180.0
8604,1,188.0,181.0
8605,1,188.0,182.0
8606,1,188.0,183.0
8607,1,188.0,184.0
8608,1,188.0,185.0
8609,1,188.0,186.0
8610,1,188.0,187.0
8611,1,188.0,188.0
8612,1,188.0,189.0
8613,1,188.0,190.0
8614,1,188.0,191.0
8615,1,188.0,226.0
8616,1,188.0,227.0
8617,1,188.0,228.0
8618,1,188.0,229.0
8619,1,188.0,230.0
8620,1,188.0,231.0
8621,1,188.0,232.0
8622,1,188.0,233.0
8623,1,188.0,234.0
8624,1,188.0,251.0
8625,1,188.0,252.0
8626,1,188.0,253.0
8627,1,188.0,254.0
8628,1,188.0,255.0
8629,1,189.0,86.0
8630,1,189.0,87.0
8631,1,189.0,88.0
8632,1,189.0,89.0
8633,1,189.0,90.0
8634,1,189.0,91.0
8635,1,189.0,92.0
8636,1,189.0,93.0
8637,1,189.0,106.0
8638,1,189.0,107.0
8639,1,189.0,108.0
8640,1,189.0,109.0
8641,1,189.0,143.0
8642,1,189.0,144.0
8643,1,189.0,145.0
8644,1,189.0,146.0
8645,1,189.0,147.0
8646,1,189.0,148.0
8647,1,189.0,149.0
8648,1,189.0,150.0
8649,1,189.0,173.0
8650,1,189.0,174.0
8651,1,189.0,175.0
8652,1,189.0,176.0
8653,1,189.0,177.0
8654,1,189.0,178.0
8655,1,189.0,179.0
8656,1,189.0,180.0
8657,1,189.0,181.0
8658,1,189.0,182.0
8659,1,189.0,183.0
8660,1,189.0,184.0
8661,1,189.0,185.0
8662,1,189.0,186.0
8663,1,189.0,187.0
8664,1,189.0,188.0
8665,1,189.0,189.0
8666,1,189.0,190.0
8667,1,189.0,224.0
8668,1,189.0,225.0
8669,1,189.0,226.0
8670,1,189.0,227.0
8671,1,189.0,228.0
8672,1,189.0,229.0
8673,1,189.0,230.0
8674,1,189.0,231.0
8675,1,189.0,232.0
8676,1,189.0,233.0
8677,1,189.0,234.0
8678,1,189.0,235.0
8679,1,189.0,250.0
8680,1,189.0,251.0
8681,1,189.0,252.0
8682,1,189.0,253.0
8683,1,189.0,254.0
8684,1,189.0,255.0
8685,1,190.0,87.0
8686,1,190.0,88.0
8687,1,190.0,89.0
8688,1,190.0,90.0
8689,1,190.0,91.0
8690,1,190.0,92.0
8691,1,190.0,145.0
8692,1,190.0,146.0
8693,1,190.0,147.0
8694,1,190.0,148.0
8695,1,190.0,173.0
8696,1,190.0,174.0
8697,1,190.0,175.0
8698,1,190.0,176.0
8699,1,190.0,177.0
8700,1,190.0,178.0
8701,1,190.0,179.0
8702,1,190.0,180.0
8703,1,190.0,181.0
8704,1,190.0,182.0
8705,1,190.0,183.0
8706,1,190.0,184.0
8707,1,190.0,185.0
8708,1,190.0,186.0
8709,1,190.0,187.0
8710,1,190.0,188.0
8711,1,190.0,189.0
8712,1,190.0,222.0
8713,1,190.0,223.0
8714,1,190.0,224.0
8715,1,190.0,225.0
8716,1,190.0,226.0
8717,1,190.0,227.0
8718,1,190.0,228.0
8719,1,190.0,229.0
8720,1,190.0,230.0
8721,1,190.0,231.0
8722,1,190.0,232.0
8723,1,190.0,233.0
8724,1,190.0,234.0
8725,1,190.0,235.0
8726,1,190.0,236.0
8727,1,190.0,249.0
8728,1,190.0,250.0
8729,1,190.0,251.0
8730,1,190.0,252.0
8731,1,190.0,253.0
8732,1,190.0,254.0
8733,1,190.0,255.0
8734,1,191.0,89.0
8735,1,191.0,90.0
8736,1,191.0,91.0
8737,1,191.0,173.0
8738,1,191.0,174.0
8739,1,191.0,175.0
8740,1,191.0,176.0
8741,1,191.0,177.0
8742,1,191.0,178.0
8743,1,191.0,179.0
8744,1,191.0,180.0
8745,1,191.0,181.0
8746,1,191.0,182.0
8747,1,191.0,183.0
8748,1,191.0,184.0
8749,1,191.0,185.0
8750,1,191.0,186.0
8751,1,191.0,187.0
8752,1,191.0,188.0
8753,1,191.0,221.0
8754,1,191.0,222.0
8755,1,191.0,223.0
8756,1,191.0,224.0
8757,1,191.0,225.0
8758,1,191.0,226.0
8759,1,191.0,227.0
8760,1,191.0,228.0
8761,1,191.0,229.0
8762,1,191.0,230.0
8763,1,191.0,231.0
8764,1,191.0,232.0
8765,1,191.0,233.0
8766,1,191.0,234.0
8767,1,191.0,235.0
8768,1,191.0,236.0
8769,1,191.0,248.0
8770,1,191.0,249.0
8771,1,191.0,250.0
8772,1,191.0,251.0
8773,1,191.0,252.0
8774,1,191.0,253.0
8775,1,191.0,254.0
8776,1,191.0,255.0
8777,1,192.0,173.0
8778,1,192.0,174.0
8779,1,192.0,175.0
8780,1,192.0,176.0
8781,1,192.0,177.0
8782,1,192.0,178.0
8783,1,192.0,179.0
8784,1,192.0,180.0
8785,1,192.0,181.0
8786,1,192.0,182.0
8787,1,192.0,183.0
8788,1,192.0,184.0
8789,1,192.0,185.0
8790,1,192.0,186.0
8791,1,192.0,220.0
8792,1,192.0,221.0
8793,1,192.0,222.0
8794,1,192.0,223.0
8795,1,192.0,224.0
8796,1,192.0,225.0
8797,1,192.0,226.0
8798,1,192.0,227.0
8799,1,192.0,228.0
8800,1,192.0,229.0
8801,1,192.0,230.0
8802,1,192.0,231.0
8803,1,192.0,232.0
8804,1,192.0,233.0
8805,1,192.0,234.0
8806,1,192.0,235.0
8807,1,192.0,236.0
8808,1,192.0,237.0
8809,1,192.0,247.0
8810,1,192.0,248.0
8811,1,192.0,249.0
8812,1,192.0,250.0
8813,1,192.0,251.0
8814,1,192.0,252.0
8815,1,192.0,253.0
8816,1,192.0,254.0
8817,1,192.0,255.0
8818,1,193.0,174.0
8819,1,193.0,175.0
8820,1,193.0,176.0
8821,1,193.0,177.0
8822,1,193.0,178.0
8823,1,193.0,179.0
8824,1,193.0,180.0
8825,1,193.0,181.0
8826,1,193.0,182.0
8827,1,193.0,183.0
8828,1,193.0,184.0
8829,1,193.0,185.0
8830,1,193.0,186.0
8831,1,193.0,219.0
8832,1,193.0,220.0
8833,1,193.0,221.0
8834,1,193.0,222.0
8835,1,193.0,223.0
8836,1,193.0,224.0
8837,1,193.0,225.0
8838,1,193.0,226.0
8839,1,193.0,227.0
8840,1,193.0,228.0
8841,1,193.0,229.0
8842,1,193.0,230.0
8843,1,193.0,231.0
8844,1,193.0,232.0
8845,1,193.0,233.0
8846,1,193.0,234.0
8847,1,193.0,235.0
8848,1,193.0,236.0
8849,1,193.0,237.0
8850,1,193.0,247.0
8851,1,193.0,248.0
8852,1,193.0,249.0
8853,1,193.0,250.0
8854,1,193.0,251.0
8855,1,193.0,252.0
8856,1,193.0,253.0
8857,1,193.0,254.0
8858,1,193.0,255.0
8859,1,194.0,174.0
8860,1,194.0,175.0
8861,1,194.0,176.0
8862,1,194.0,177.0
8863,1,194.0,178.0
8864,1,194.0,179.0
8865,1,194.0,180.0
8866,1,194.0,181.0
8867,1,194.0,182.0
8868,1,194.0,183.0
8869,1,194.0,184.0
8870,1,194.0,185.0
8871,1,194.0,218.0
8872,1,194.0,219.0
8873,1,194.0,220.0
8874,1,194.0,221.0
8875,1,194.0,222.0
8876,1,194.0,223.0
8877,1,194.0,224.0
8878,1,194.0,225.0
8879,1,194.0,226.0
8880,1,194.0,227.0
8881,1,194.0,228.0
8882,1,194.0,229.0
8883,1,194.0,230.0
8884,1,194.0,231.0
8885,1,194.0,232.0
8886,1,194.0,233.0
8887,1,194.0,234.0
8888,1,194.0,235.0
8889,1,194.0,236.0
8890,1,194.0,237.0
8891,1,194.0,238.0
8892,1,194.0,246.0
8893,1,194.0,247.0
8894,1,194.0,248.0
8895,1,194.0,249.0
8896,1,194.0,250.0
8897,1,194.0,251.0
8898,1,194.0,252.0
8899,1,194.0,253.0
8900,1,194.0,254.0
8901,1,194.0,255.0
8902,1,195.0,175.0
8903,1,195.0,176.0
8904,1,195.0,177.0
8905,1,195.0,178.0
8906,1,195.0,179.0
8907,1,195.0,180.0
8908,1,195.0,181.0
8909,1,195.0,182.0
8910,1,195.0,183.0
8911,1,195.0,217.0
8912,1,195.0,218.0
8913,1,195.0,219.0
8914,1,195.0,220.0
8915,1,195.0,221.0
8916,1,195.0,222.0
8917,1,195.0,223.0
8918,1,195.0,224.0
8919,1,195.0,225.0
8920,1,195.0,226.0
8921,1,195.0,227.0
8922,1,195.0,228.0
8923,1,195.0,229.0
8924,1,195.0,230.0
8925,1,195.0,231.0
8926,1,195.0,232.0
8927,1,195.0,233.0
8928,1,195.0,234.0
8929,1,195.0,235.0
8930,1,195.0,236.0
8931,1,195.0,237.0
8932,1,195.0,238.0
8933,1,195.0,246.0
8934,1,195.0,247.0
8935,1,195.0,248.0
8936,1,195.0,249.0
8937,1,195.0,250.0
8938,1,195.0,251.0
8939,1,195.0,252.0
8940,1,195.0,253.0
8941,1,195.0,254.0
8942,1,195.0,255.0
8943,1,196.0,176.0
8944,1,196.0,177.0
8945,1,196.0,178.0
8946,1,196.0,179.0
8947,1,196.0,180.0
8948,1,196.0,181.0
8949,1,196.0,182.0
8950,1,196.0,217.0
8951,1,196.0,218.0
8952,1,196.0,219.0
8953,1,196.0,220.0
8954,1,196.0,221.0
8955,1,196.0,222.0
8956,1,196.0,223.0
8957,1,196.0,224.0
8958,1,196.0,225.0
8959,1,196.0,226.0
8960,1,196.0,227.0
8961,1,196.0,228.0
8962,1,196.0,229.0
8963,1,196.0,230.0
8964,1,196.0,231.0
8965,1,196.0,232.0
8966,1,196.0,233.0
8967,1,196.0,234.0
8968,1,196.0,235.0
8969,1,196.0,236.0
8970,1,196.0,237.0
8971,1,196.0,238.0
8972,1,196.0,246.0
8973,1,196.0,247.0
8974,1,196.0,248.0
8975,1,196.0,249.0
8976,1,196.0,250.0
8977,1,196.0,251.0
8978,1,196.0,252.0
8979,1,196.0,253.0
8980,1,196.0,254.0
8981,1,196.0,255.0
8982,1,197.0,178.0
8983,1,197.0,179.0
8984,1,197.0,216.0
8985,1,197.0,217.0
8986,1,197.0,218.0
8987,1,197.0,219.0
8988,1,197.0,220.0
8989,1,197.0,221.0
8990,1,197.0,222.0
8991,1,197.0,223.0
8992,1,197.0,224.0
8993,1,197.0,225.0
8994,1,197.0,226.0
8995,1,197.0,227.0
8996,1,197.0,228.0
8997,1,197.0,229.0
8998,1,197.0,230.0
8999,1,197.0,231.0
9000,1,197.0,232.0
9001,1,197.0,233.0
9002,1,197.0,234.0
9003,1,197.0,235.0
9004,1,197.0,236.0
9005,1,197.0,237.0
9006,1,197.0,238.0
9007,1,197.0,246.0
9008,1,197.0,247.0
9009,1,197.0,248.0
9010,1,197.0,249.0
9011,1,197.0,250.0
9012,1,197.0,251.0
9013,1,197.0,252.0
9014,1,197.0,253.0
9015,1,197.0,254.0
9016,1,197.0,255.0
9017,342,208.4298245614035,159.49122807017545
9018,1,198.0,161.0
9019,1,198.0,162.0
9020,1,198.0,163.0
9021,307,211.5342019543974,189.29641693811075
9022,1,198.0,193.0
9023,1,198.0,194.0
9024,1,198.0,195.0
9025,1,198.0,196.0
9026,1,198.0,197.0
9027,1,198.0,198.0
9028,1,198.0,216.0
9029,1,198.0,217.0
9030,1,198.0,218.0
9031,1,198.0,219.0
9032,1,198.0,220.0
9033,1,198.0,221.0
9034,1,198.0,222.0
9035,1,198.0,223.0
9036,1,198.0,224.0
9037,1,198.0,225.0
9038,1,198.0,226.0
9039,1,198.0,227.0
9040,1,198.0,228.0
9041,1,198.0,229.0
9042,1,198.0,230.0
9043,1,198.0,231.0
9044,1,198.0,232.0
9045,1,198.0,233.0
9046,1,198.0,234.0
9047,1,198.0,235.0
9048,1,198.0,236.0
9049,1,198.0,237.0
9050,1,198.0,238.0
9051,1,198.0,246.0
9052,1,198.0,247.0
9053,1,198.0,248.0
9054,1,198.0,249.0
9055,1,198.0,250.0
9056,1,198.0,251.0
9057,1,198.0,252.0
9058,1,198.0,253.0
9059,1,198.0,254.0
9060,1,198.0,255.0
9061,1,199.0,158.0
9062,1,199.0,159.0
9063,1,199.0,160.0
9064,1,199.0,161.0
9065,1,199.0,162.0
9066,1,199.0,163.0
9067,1,199.0,164.0
9068,1,199.0,165.0
9069,1,199.0,166.0
9070,1,199.0,191.0
9071,1,199.0,192.0
9072,1,199.0,193.0
9073,1,199.0,194.0
9074,1,199.0,195.0
9075,1,199.0,196.0
9076,1,199.0,197.0
9077,1,199.0,198.0
9078,1,199.0,199.0
9079,1,199.0,215.0
9080,1,199.0,216.0
9081,1,199.0,217.0
9082,1,199.0,218.0
9083,1,199.0,219.0
9084,1,199.0,220.0
9085,1,199.0,221.0
9086,1,199.0,222.0
9087,1,199.0,223.0
9088,1,199.0,224.0
9089,1,199.0,225.0
9090,1,199.0,226.0
9091,1,199.0,227.0
9092,1,199.0,228.0
9093,1,199.0,229.0
9094,1,199.0,230.0
9095,1,199.0,231.0
9096,1,199.0,232.0
9097,1,199.0,233.0
9098,1,199.0,234.0
9099,1,199.0,235.0
9100,1,199.0,236.0
9101,1,199.0,237.0
9102,1,199.0,238.0
9103,1,199.0,246.0
9104,1,199.0,247.0
9105,1,199.0,248.0
9106,1,199.0,249.0
9107,1,199.0,250.0
9108,1,199.0,251.0
9109,1,199.0,252.0
9110,1,199.0,253.0
9111,1,199.0,254.0
9112,1,199.0,255.0
9113,1,200.0,156.0
9114,1,200.0,157.0
9115,1,200.0,158.0
9116,1,200.0,159.0
9117,1,200.0,160.0
9118,1,200.0,161.0
9119,1,200.0,162.0
9120,1,200.0,163.0
9121,1,200.0,164.0
9122,1,200.0,165.0
9123,1,200.0,166.0
9124,1,200.0,167.0
9125,1,200.0,190.0
9126,1,200.0,191.0
9127,1,200.0,192.0
9128,1,200.0,193.0
9129,1,200.0,194.0
9130,1,200.0,195.0
9131,1,200.0,196.0
9132,1,200.0,197.0
9133,1,200.0,198.0
9134,1,200.0,199.0
9135,1,200.0,215.0
9136,1,200.0,216.0
9137,1,200.0,217.0
9138,1,200.0,218.0
9139,1,200.0,219.0
9140,1,200.0,220.0
9141,1,200.0,221.0
9142,1,200.0,222.0
9143,1,200.0,223.0
9144,1,200.0,224.0
9145,1,200.0,225.0
9146,1,200.0,226.0
9147,1,200.0,227.0
9148,1,200.0,228.0
9149,1,200.0,229.0
9150,1,200.0,230.0
9151,1,200.0,231.0
9152,1,200.0,232.0
9153,1,200.0,233.0
9154,1,200.0,234.0
9155,1,200.0,235.0
9156,1,200.0,236.0
9157,1,200.0,237.0
9158,1,200.0,238.0
9159,1,200.0,247.0
9160,1,200.0,248.0
9161,1,200.0,249.0
9162,1,200.0,250.0
9163,1,200.0,251.0
9164,1,200.0,252.0
9165,1,200.0,253.0
9166,1,200.0,254.0
9167,1,200.0,255.0
9168,1,201.0,155.0
9169,1,201.0,156.0
9170,1,201.0,157.0
9171,1,201.0,158.0
9172,1,201.0,159.0
9173,1,201.0,160.0
9174,1,201.0,161.0
9175,1,201.0,162.0
9176,1,201.0,163.0
9177,1,201.0,164.0
9178,1,201.0,165.0
9179,1,201.0,166.0
9180,1,201.0,167.0
9181,1,201.0,168.0
9182,1,201.0,190.0
9183,1,201.0,191.0
9184,1,201.0,192.0
9185,1,201.0,193.0
9186,1,201.0,194.0
9187,1,201.0,195.0
9188,1,201.0,196.0
9189,1,201.0,197.0
9190,1,201.0,198.0
9191,1,201.0,199.0
9192,1,201.0,215.0
9193,1,201.0,216.0
9194,1,201.0,217.0
9195,1,201.0,218.0
9196,1,201.0,219.0
9197,1,201.0,220.0
9198,1,201.0,221.0
9199,1,201.0,222.0
9200,1,201.0,223.0
9201,1,201.0,224.0
9202,1,201.0,225.0
9203,1,201.0,226.0
9204,1,201.0,227.0
9205,1,201.0,228.0
9206,1,201.0,229.0
9207,1,201.0,230.0
9208,1,201.0,231.0
9209,1,201.0,232.0
9210,1,201.0,233.0
9211,1,201.0,234.0
9212,1,201.0,235.0
9213,1,201.0,236.0
9214,1,201.0,237.0
9215,1,201.0,238.0
9216,1,201.0,248.0
9217,1,201.0,249.0
9218,1,201.0,250.0
9219,1,201.0,251.0
9220,1,201.0,252.0
9221,1,201.0,253.0
9222,1,201.0,254.0
9223,1,201.0,255.0
9224,1,202.0,154.0
9225,1,202.0,155.0
9226,1,202.0,156.0
9227,1,202.0,157.0
9228,1,202.0,158.0
9229,1,202.0,159.0
9230,1,202.0,160.0
9231,1,202.0,161.0
9232,1,202.0,162.0
9233,1,202.0,163.0
9234,1,202.0,164.0
9235,1,202.0,165.0
9236,1,202.0,166.0
9237,1,202.0,167.0
9238,1,202.0,168.0
9239,1,202.0,169.0
9240,1,202.0,190.0
9241,1,202.0,191.0
9242,1,202.0,192.0
9243,1,202.0,193.0
9244,1,202.0,194.0
9245,1,202.0,195.0
9246,1,202.0,196.0
9247,1,202.0,197.0
9248,1,202.0,198.0
9249,1,202.0,199.0
9250,1,202.0,200.0
9251,1,202.0,214.0
9252,1,202.0,215.0
9253,1,202.0,216.0
9254,1,202.0,217.0
9255,1,202.0,218.0
9256,1,202.0,219.0
9257,1,202.0,220.0
9258,1,202.0,221.0
9259,1,202.0,222.0
9260,1,202.0,223.0
9261,1,202.0,224.0
9262,1,202.0,225.0
9263,1,202.0,226.0
9264,1,202.0,227.0
9265,1,202.0,228.0
9266,1,202.0,229.0
9267,1,202.0,230.0
9268,1,202.0,231.0
9269,1,202.0,232.0
9270,1,202.0,233.0
9271,1,202.0,234.0
9272,1,202.0,235.0
9273,1,202.0,236.0
9274,1,202.0,237.0
9275,1,202.0,238.0
9276,1,202.0,248.0
9277,1,202.0,249.0
9278,1,202.0,250.0
9279,1,202.0,251.0
9280,1,202.0,252.0
9281,1,202.0,253.0
9282,1,202.0,254.0
9283,1,202.0,255.0
9284,1,203.0,154.0
9285,1,203.0,155.0
9286,1,203.0,156.0
9287,1,203.0,157.0
9288,1,203.0,158.0
9289,1,203.0,159.0
9290,1,203.0,160.0
9291,1,203.0,161.0
9292,1,203.0,162.0
9293,1,203.0,163.0
9294,1,203.0,164.0
9295,1,203.0,165.0
9296,1,203.0,166.0
9297,1,203.0,167.0
9298,1,203.0,168.0
9299,1,203.0,169.0
9300,1,203.0,170.0
9301,1,203.0,189.0
9302,1,203.0,190.0
9303,1,203.0,191.0
9304,1,203.0,192.0
9305,1,203.0,193.0
9306,1,203.0,194.0
9307,1,203.0,195.0
9308,1,203.0,196.0
9309,1,203.0,197.0
9310,1,203.0,198.0
9311,1,203.0,199.0
9312,1,203.0,200.0
9313,1,203.0,214.0
9314,1,203.0,215.0
9315,1,203.0,216.0
9316,1,203.0,217.0
9317,1,203.0,218.0
9318,1,203.0,219.0
9319,1,203.0,220.0
9320,1,203.0,221.0
9321,1,203.0,222.0
9322,1,203.0,223.0
9323,1,203.0,224.0
9324,1,203.0,225.0
9325,1,203.0,226.0
9326,1,203.0,227.0
9327,1,203.0,228.0
9328,1,203.0,229.0
9329,1,203.0,230.0
9330,1,203.0,231.0
9331,1,203.0,232.0
9332,1,203.0,233.0
9333,1,203.0,234.0
9334,1,203.0,235.0
9335,1,203.0,236.0
9336,1,203.0,237.0
9337,1,203.0,250.0
9338,1,203.0,251.0
9339,1,203.0,252.0
9340,1,203.0,253.0
9341,1,203.0,254.0
9342,1,203.0,255.0
9343,1,204.0,153.0
9344,1,204.0,154.0
9345,1,204.0,155.0
9346,1,204.0,156.0
9347,1,204.0,157.0
9348,1,204.0,158.0
9349,1,204.0,159.0
9350,1,204.0,160.0
9351,1,204.0,161.0
9352,1,204.0,162.0
9353,1,204.0,163.0
9354,1,204.0,164.0
9355,1,204.0,165.0
9356,1,204.0,166.0
9357,1,204.0,167.0
9358,1,204.0,168.0
9359,1,204.0,169.0
9360,1,204.0,170.0
9361,1,204.0,189.0
9362,1,204.0,190.0
9363,1,204.0,191.0
9364,1,204.0,192.0
9365,1,204.0,193.0
9366,1,204.0,194.0
9367,1,204.0,195.0
9368,1,204.0,196.0
9369,1,204.0,197.0
9370,1,204.0,198.0
9371,1,204.0,199.0
9372,1,204.0,214.0
9373,1,204.0,215.0
9374,1,204.0,216.0
9375,1,204.0,217.0
9376,1,204.0,218.0
9377,1,204.0,219.0
9378,1,204.0,220.0
9379,1,204.0,221.0
9380,1,204.0,222.0
9381,1,204.0,223.0
9382,1,204.0,224.0
9383,1,204.0,225.0
9384,1,204.0,226.0
9385,1,204.0,227.0
9386,1,204.0,228.0
9387,1,204.0,229.0
9388,1,204.0,230.0
9389,1,204.0,231.0
9390,1,204.0,232.0
9391,1,204.0,233.0
9392,1,204.0,234.0
9393,1,204.0,235.0
9394,1,204.0,236.0
9395,1,204.0,237.0
9396,1,205.0,152.0
9397,1,205.0,153.0
9398,1,205.0,154.0
9399,1,205.0,155.0
9400,1,205.0,156.0
9401,1,205.0,157.0
9402,1,205.0,158.0
9403,1,205.0,159.0
9404,1,205.0,160.0
9405,1,205.0,161.0
9406,1,205.0,162.0
9407,1,205.0,163.0
9408,1,205.0,164.0
9409,1,205.0,165.0
9410,1,205.0,166.0
9411,1,205.0,167.0
9412,1,205.0,168.0
9413,1,205.0,169.0
9414,1,205.0,170.0
9415,1,205.0,188.0
9416,1,205.0,189.0
9417,1,205.0,190.0
9418,1,205.0,191.0
9419,1,205.0,192.0
9420,1,205.0,193.0
9421,1,205.0,194.0
9422,1,205.0,195.0
9423,1,205.0,196.0
9424,1,205.0,197.0
9425,1,205.0,198.0
9426,1,205.0,199.0
9427,1,205.0,214.0
9428,1,205.0,215.0
9429,1,205.0,216.0
9430,1,205.0,217.0
9431,1,205.0,218.0
9432,1,205.0,219.0
9433,1,205.0,220.0
9434,1,205.0,221.0
9435,1,205.0,222.0
9436,1,205.0,223.0
9437,1,205.0,224.0
9438,1,205.0,225.0
9439,1,205.0,226.0
9440,1,205.0,227.0
9441,1,205.0,228.0
9442,1,205.0,229.0
9443,1,205.0,230.0
9444,1,205.0,231.0
9445,1,205.0,232.0
9446,1,205.0,233.0
9447,1,205.0,234.0
9448,1,205.0,235.0
9449,1,205.0,236.0
9450,1,205.0,237.0
9451,1,206.0,151.0
9452,1,206.0,152.0
9453,1,206.0,153.0
9454,1,206.0,154.0
9455,1,206.0,155.0
9456,1,206.0,156.0
9457,1,206.0,157.0
9458,1,206.0,158.0
9459,1,206.0,159.0
9460,1,206.0,160.0
9461,1,206.0,161.0
9462,1,206.0,162.0
9463,1,206.0,163.0
9464,1,206.0,164.0
9465,1,206.0,165.0
9466,1,206.0,166.0
9467,1,206.0,167.0
9468,1,206.0,168.0
9469,1,206.0,169.0
9470,1,206.0,170.0
9471,1,206.0,187.0
9472,1,206.0,188.0
9473,1,206.0,189.0
9474,1,206.0,190.0
9475,1,206.0,191.0
9476,1,206.0,192.0
9477,1,206.0,193.0
9478,1,206.0,194.0
9479,1,206.0,195.0
9480,1,206.0,196.0
9481,1,206.0,197.0
9482,1,206.0,198.0
9483,1,206.0,214.0
9484,1,206.0,215.0
9485,1,206.0,216.0
9486,1,206.0,217.0
9487,1,206.0,218.0
9488,1,206.0,219.0
9489,1,206.0,220.0
9490,1,206.0,221.0
9491,1,206.0,222.0
9492,1,206.0,223.0
9493,1,206.0,224.0
9494,1,206.0,225.0
9495,1,206.0,226.0
9496,1,206.0,227.0
9497,1,206.0,228.0
9498,1,206.0,229.0
9499,1,206.0,230.0
9500,1,206.0,231.0
9501,1,206.0,232.0
9502,1,206.0,233.0
9503,1,206.0,234.0
9504,1,206.0,235.0
9505,1,206.0,236.0
9506,1,206.0,237.0
9507,1,207.0,150.0
9508,1,207.0,151.0
9509,1,207.0,152.0
9510,1,207.0,153.0
9511,1,207.0,154.0
9512,1,207.0,155.0
9513,1,207.0,156.0
9514,1,207.0,157.0
9515,1,207.0,158.0
9516,1,207.0,159.0
9517,1,207.0,160.0
9518,1,207.0,161.0
9519,1,207.0,162.0
9520,1,207.0,163.0
9521,1,207.0,164.0
9522,1,207.0,165.0
9523,1,207.0,166.0
9524,1,207.0,167.0
9525,1,207.0,168.0
9526,1,207.0,169.0
9527,1,207.0,170.0
9528,1,207.0,187.0
9529,1,207.0,188.0
9530,1,207.0,189.0
9531,1,207.0,190.0
9532,1,207.0,191.0
9533,1,207.0,192.0
9534,1,207.0,193.0
9535,1,207.0,194.0
9536,1,207.0,195.0
9537,1,207.0,196.0
9538,1,207.0,197.0
9539,1,207.0,198.0
9540,1,207.0,214.0
9541,1,207.0,215.0
9542,1,207.0,216.0
9543,1,207.0,217.0
9544,1,207.0,218.0
9545,1,207.0,219.0
9546,1,207.0,220.0
9547,1,207.0,221.0
9548,1,207.0,222.0
9549,1,207.0,223.0
9550,1,207.0,224.0
9551,1,207.0,225.0
9552,1,207.0,226.0
9553,1,207.0,227.0
9554,1,207.0,228.0
9555,1,207.0,229.0
9556,1,207.0,230.0
9557,1,207.0,231.0
9558,1,207.0,232.0
9559,1,207.0,233.0
9560,1,207.0,234.0
9561,1,207.0,235.0
9562,1,207.0,236.0
9563,1,208.0,150.0
9564,1,208.0,151.0
9565,1,208.0,152.0
9566,1,208.0,153.0
9567,1,208.0,154.0
9568,1,208.0,155.0
9569,1,208.0,156.0
9570,1,208.0,157.0
9571,1,208.0,158.0
9572,1,208.0,159.0
9573,1,208.0,160.0
9574,1,208.0,161.0
9575,1,208.0,162.0
9576,1,208.0,163.0
9577,1,208.0,164.0
9578,1,208.0,165.0
9579,1,208.0,166.0
9580,1,208.0,167.0
9581,1,208.0,168.0
9582,1,208.0,169.0
9583,1,208.0,170.0
9584,1,208.0,186.0
9585,1,208.0,187.0
9586,1,208.0,188.0
9587,1,208.0,189.0
9588,1,208.0,190.0
9589,1,208.0,191.0
9590,1,208.0,192.0
9591,1,208.0,193.0
9592,1,208.0,194.0
9593,1,208.0,195.0
9594,1,208.0,196.0
9595,1,208.0,197.0
9596,1,208.0,214.0
9597,1,208.0,215.0
9598,1,208.0,216.0
9599,1,208.0,217.0
9600,1,208.0,218.0
9601,1,208.0,219.0
9602,1,208.0,220.0
9603,1,208.0,221.0
9604,1,208.0,222.0
9605,1,208.0,223.0
9606,1,208.0,224.0
9607,1,208.0,225.0
9608,1,208.0,226.0
9609,1,208.0,227.0
9610,1,208.0,228.0
9611,1,208.0,229.0
9612,1,208.0,230.0
9613,1,208.0,231.0
9614,1,208.0,232.0
9615,1,208.0,233.0
9616,1,208.0,234.0
9617,1,208.0,235.0
9618,1,208.0,236.0
9619,1,209.0,149.0
9620,1,209.0,150.0
9621,1,209.0,151.0
9622,1,209.0,152.0
9623,1,209.0,153.0
9624,1,209.0,154.0
9625,1,209.0,155.0
9626,1,209.0,156.0
9627,1,209.0,157.0
9628,1,209.0,158.0
9629,1,209.0,159.0
9630,1,209.0,160.0
9631,1,209.0,161.0
9632,1,209.0,162.0
9633,1,209.0,163.0
9634,1,209.0,164.0
9635,1,209.0,165.0
9636,1,209.0,166.0
9637,1,209.0,167.0
9638,1,209.0,168.0
9639,1,209.0,169.0
9640,1,209.0,185.0
9641,1,209.0,186.0
9642,1,209.0,187.0
9643,1,209.0,188.0
9644,1,209.0,189.0
9645,1,209.0,190.0
9646,1,209.0,191.0
9647,1,209.0,192.0
9648,1,209.0,193.0
9649,1,209.0,194.0
9650,1,209.0,195.0
9651,1,209.0,196.0
9652,1,209.0,197.0
9653,1,209.0,214.0
9654,1,209.0,215.0
9655,1,209.0,216.0
9656,1,209.0,217.0
9657,1,209.0,218.0
9658,1,209.0,219.0
9659,1,209.0,220.0
9660,1,209.0,221.0
9661,1,209.0,222.0
9662,1,209.0,223.0
9663,1,209.0,224.0
9664,1,209.0,225.0
9665,1,209.0,226.0
9666,1,209.0,227.0
9667,1,209.0,228.0
